No_of_Packet,Price_per_Packet,IDNo,Brand,Days_between_Purchase,Age,SEC,Income,Household_Sz,Price_Conscious,Education,Loyalty
1,3,3909,6,7,4,3,3,4,1,1,2
1,3,3909,6,7,4,3,3,4,1,1,1
1,3,3909,5,7,4,3,3,4,1,1,2
1,3,3909,5,15,4,3,3,4,1,1,1
1,3,3909,9,6,4,3,3,4,1,1,2
1,3,3909,9,6,4,3,3,4,1,1,1
1,3,3909,9,13,4,3,3,4,1,1,1
1,3,3909,6,30,4,3,3,4,1,1,2
1,3,3909,5,7,4,3,3,4,1,1,2
1,3,3909,5,5,4,3,3,4,1,1,1
1,2,3909,6,7,4,3,3,4,1,1,2
1,3,3909,6,28,4,3,3,4,1,1,1
1,3,3909,5,23,4,3,3,4,1,1,2
1,3,3909,5,14,4,3,3,4,1,1,1
1,3,3909,5,14,4,3,3,4,1,1,1
1,3,3909,5,14,4,3,3,4,1,1,1
1,3,3909,6,8,4,3,3,4,1,1,2
1,3,3909,6,18,4,3,3,4,1,1,1
1,3,3909,6,30,4,3,3,4,1,1,1
1,3,3909,6,7,4,3,3,4,1,1,1
1,3,3909,6,14,4,3,3,4,1,1,1
1,3,3909,6,7,4,3,3,4,1,1,1
1,3,3909,6,14,4,3,3,4,1,1,1
1,3,3909,6,7,4,3,3,4,1,1,1
1,3,3909,5,12,4,3,3,4,1,1,2
1,3,3909,5,16,4,3,3,4,1,1,1
1,3,3909,5,19,4,3,3,4,1,1,1
1,3,3909,5,7,4,3,3,4,1,1,1
1,3,3909,5,9,4,3,3,4,1,1,1
1,3,3909,5,10,4,3,3,4,1,1,1
1,2,3909,3,16,4,3,3,4,1,1,2
1,3,3909,5,9,4,3,3,4,1,1,2
1,2,3909,5,4,4,3,3,4,1,1,1
2,3,3909,9,7,4,3,3,4,1,1,2
1,2,3909,9,4,4,3,3,4,1,1,1
2,2,3909,3,28,4,3,3,4,1,1,2
1,3,3909,5,6,4,3,3,4,1,1,2
1,1,3909,3,8,4,3,3,4,1,1,2
1,1,3909,3,3,4,3,3,4,1,1,1
2,2,3909,5,22,4,3,3,4,1,1,2
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,19,4,3,3,4,1,1,1
1,2,3909,5,2,4,3,3,4,1,1,1
1,2,3909,5,14,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
2,2,3909,5,8,4,3,3,4,1,1,1
1,2,3909,5,13,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,14,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,5,4,3,3,4,1,1,1
1,2,3909,5,9,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,4,4,3,3,4,1,1,1
2,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,33,4,3,3,4,1,1,1
1,3,3909,9,9,4,3,3,4,1,1,2
1,2,3909,5,9,4,3,3,4,1,1,2
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,7,4,3,3,4,1,1,1
1,2,3909,5,21,4,3,3,4,1,1,1
1,2,3911,6,38,3,3,2,1,4,1,1
1,2,3911,6,24,3,3,2,1,4,1,1
1,2,3911,5,35,3,3,2,1,4,1,2
1,1,3911,6,20,3,3,2,1,4,1,2
1,1,3911,6,100,3,3,2,1,4,1,1
1,1,3911,6,26,3,3,2,1,4,1,1
1,1,3911,6,15,3,3,2,1,4,1,1
1,1,3911,6,9,3,3,2,1,4,1,1
1,3,3911,6,30,3,3,2,1,4,1,1
1,3,3911,6,38,3,3,2,1,4,1,1
1,1,3911,6,25,3,3,2,1,4,1,1
1,1,3911,6,21,3,3,2,1,4,1,1
1,1,3911,6,31,3,3,2,1,4,1,1
1,3,3911,6,7,3,3,2,1,4,1,1
1,2,3911,6,124,3,3,2,1,4,1,1
1,1,3911,6,16,3,3,2,1,4,1,1
1,1,3911,6,61,3,3,2,1,4,1,1
1,1,3911,6,13,3,3,2,1,4,1,1
1,1,3911,4,2,3,3,2,1,4,1,2
1,1,3911,5,8,3,3,2,1,4,1,2
1,1,3911,6,29,3,3,2,1,4,1,2
1,1,3911,6,24,3,3,2,1,4,1,1
1,1,3911,6,24,3,3,2,1,4,1,1
1,1,3911,6,4,3,3,2,1,4,1,1
1,1,3911,3,25,3,3,2,1,4,1,2
1,1,3911,6,21,3,3,2,1,4,1,2
1,2,3911,6,3,3,3,2,1,4,1,1
1,1,3911,3,94,3,3,2,1,4,1,2
1,1,3911,6,4,3,3,2,1,4,1,2
1,1,3911,3,17,3,3,2,1,4,1,2
1,1,3911,6,22,3,3,2,1,4,1,2
1,1,3911,6,13,3,3,2,1,4,1,1
1,1,3911,6,21,3,3,2,1,4,1,1
1,2,3911,6,21,3,3,2,1,4,1,1
1,2,3911,6,25,3,3,2,1,4,1,1
1,1,3911,9,21,3,3,2,1,4,1,2
1,3,3911,6,11,3,3,2,1,4,1,2
2,3,3913,9,28,5,1,3,1,4,1,1
1,3,3913,9,14,5,1,3,1,4,1,1
1,3,3913,9,35,5,1,3,1,4,1,1
1,3,3913,9,14,5,1,3,1,4,1,1
1,3,3913,9,35,5,1,3,1,4,1,1
1,1,3913,8,7,5,1,3,1,4,1,2
1,3,3913,9,70,5,1,3,1,4,1,2
1,3,3913,9,14,5,1,3,1,4,1,1
1,2,3913,9,28,5,1,3,1,4,1,1
1,3,3913,9,20,5,1,3,1,4,1,1
1,3,3913,5,30,5,1,3,1,4,1,2
1,2,3913,9,13,5,1,3,1,4,1,2
1,3,3913,9,34,5,1,3,1,4,1,1
1,3,3913,9,14,5,1,3,1,4,1,1
1,2,3913,9,8,5,1,3,1,4,1,1
1,2,3913,9,35,5,1,3,1,4,1,1
1,1,3913,9,28,5,1,3,1,4,1,1
1,3,3913,9,7,5,1,3,1,4,1,1
1,2,3913,9,56,5,1,3,1,4,1,1
1,3,3913,9,42,5,1,3,1,4,1,1
1,2,3913,9,4,5,1,3,1,4,1,1
1,3,3913,8,8,5,1,3,1,4,1,2
1,3,3913,9,29,5,1,3,1,4,1,2
1,3,3913,8,15,5,1,3,1,4,1,2
1,3,3913,9,14,5,1,3,1,4,1,2
1,2,3913,9,14,5,1,3,1,4,1,1
1,2,3913,9,6,5,1,3,1,4,1,1
1,3,3913,8,70,5,1,3,1,4,1,2
1,3,3913,9,22,5,1,3,1,4,1,2
1,2,3913,9,7,5,1,3,1,4,1,1
1,2,3913,1,4,5,1,3,1,4,1,2
2,2,3913,9,21,5,1,3,1,4,1,2
1,2,3913,9,34,5,1,3,1,4,1,1
1,2,3913,9,19,5,1,3,1,4,1,1
1,2,3913,9,17,5,1,3,1,4,1,1
1,2,3913,9,6,5,1,3,1,4,1,1
1,2,3913,9,29,5,1,3,1,4,1,1
1,2,3913,9,7,5,1,3,1,4,1,1
1,2,3913,1,67,5,1,3,1,4,1,2
1,1,3913,2,17,5,1,3,1,4,1,2
1,2,3913,2,5,5,1,3,1,4,1,1
1,2,3913,9,9,5,1,3,1,4,1,2
1,2,3913,9,8,5,1,3,1,4,1,1
1,2,3913,9,19,5,1,3,1,4,1,1
1,2,3913,9,14,5,1,3,1,4,1,1
1,2,3913,9,8,5,1,3,1,4,1,1
1,2,3913,1,7,5,1,3,1,4,1,2
1,2,3913,2,7,5,1,3,1,4,1,2
1,2,3913,9,7,5,1,3,1,4,1,2
1,2,3913,2,7,5,1,3,1,4,1,2
1,2,3913,9,7,5,1,3,1,4,1,2
1,2,3913,9,14,5,1,3,1,4,1,1
1,2,3915,9,64,5,1,4,2,4,3,1
1,1,3915,9,2,5,1,4,2,4,3,1
1,2,3915,3,10,5,1,4,2,4,3,2
1,1,3915,9,15,5,1,4,2,4,3,2
1,3,3915,6,13,5,1,4,2,4,3,2
1,2,3915,9,8,5,1,4,2,4,3,2
1,2,3915,3,14,5,1,4,2,4,3,2
1,3,3915,6,7,5,1,4,2,4,3,2
1,3,3915,6,1,5,1,4,2,4,3,1
1,1,3915,5,17,5,1,4,2,4,3,2
1,2,3915,9,25,5,1,4,2,4,3,2
1,3,3915,5,6,5,1,4,2,4,3,2
1,3,3915,5,70,5,1,4,2,4,3,1
1,2,3915,3,29,5,1,4,2,4,3,2
1,2,3915,3,38,5,1,4,2,4,3,1
1,1,3915,6,4,5,1,4,2,4,3,2
1,2,3915,9,11,5,1,4,2,4,3,2
1,2,3915,3,9,5,1,4,2,4,3,2
1,2,3915,3,15,5,1,4,2,4,3,1
1,1,3915,9,10,5,1,4,2,4,3,2
1,2,3915,9,11,5,1,4,2,4,3,1
1,2,3915,9,12,5,1,4,2,4,3,1
1,1,3915,6,5,5,1,4,2,4,3,2
1,1,3915,6,10,5,1,4,2,4,3,1
1,3,3915,6,7,5,1,4,2,4,3,1
1,3,3915,6,43,5,1,4,2,4,3,1
1,2,3915,3,5,5,1,4,2,4,3,2
1,3,3915,2,22,5,1,4,2,4,3,2
1,3,3915,6,48,5,1,4,2,4,3,2
1,3,3915,2,6,5,1,4,2,4,3,2
1,3,3915,6,6,5,1,4,2,4,3,2
1,3,3915,6,31,5,1,4,2,4,3,1
1,2,3915,9,52,5,1,4,2,4,3,2
1,2,3915,3,6,5,1,4,2,4,3,2
1,3,3915,6,15,5,1,4,2,4,3,2
1,3,3915,6,3,5,1,4,2,4,3,1
1,1,3915,4,22,5,1,4,2,4,3,2
1,2,3915,3,10,5,1,4,2,4,3,2
1,2,3915,3,7,5,1,4,2,4,3,1
1,2,3915,2,15,5,1,4,2,4,3,2
1,2,3915,6,6,5,1,4,2,4,3,2
1,2,3915,6,6,5,1,4,2,4,3,1
1,2,3915,6,6,5,1,4,2,4,3,1
1,2,3915,6,9,5,1,4,2,4,3,1
1,1,3915,3,8,5,1,4,2,4,3,2
1,1,3915,3,15,5,1,4,2,4,3,1
1,1,3915,3,14,5,1,4,2,4,3,1
1,1,3915,3,17,5,1,4,2,4,3,1
1,3,3915,6,12,5,1,4,2,4,3,2
1,2,3915,6,11,5,1,4,2,4,3,1
1,3,3915,6,40,5,1,4,2,4,3,1
1,1,3915,3,5,5,1,4,2,4,3,2
1,2,3915,5,9,5,1,4,2,4,3,2
1,3,3915,6,11,5,1,4,2,4,3,2
1,3,3915,6,8,5,1,4,2,4,3,1
1,2,3915,5,17,5,1,4,2,4,3,2
1,3,3915,6,2,5,1,4,2,4,3,2
1,1,3915,6,12,5,1,4,2,4,3,1
1,3,3915,6,9,5,1,4,2,4,3,1
1,2,3915,6,36,5,1,4,2,4,3,1
1,2,3915,2,10,5,1,4,2,4,3,2
1,2,3915,2,10,5,1,4,2,4,3,1
1,2,3915,9,18,5,1,4,2,4,3,2
1,1,3915,9,12,5,1,4,2,4,3,1
1,2,3915,9,6,5,1,4,2,4,3,1
2,2,3915,2,19,5,1,4,2,4,3,2
1,1,3915,3,11,5,1,4,2,4,3,2
1,1,3915,3,17,5,1,4,2,4,3,1
1,2,3915,6,16,5,1,4,2,4,3,2
1,2,3915,6,12,5,1,4,2,4,3,1
1,1,3917,8,165,4,3,4,3,1,3,1
1,3,3917,8,31,4,3,4,3,1,3,1
1,3,3917,8,55,4,3,4,3,1,3,1
1,3,3917,8,7,4,3,4,3,1,3,1
1,2,3917,9,15,4,3,4,3,1,3,2
1,1,3917,8,52,4,3,4,3,1,3,2
1,2,3917,8,98,4,3,4,3,1,3,1
1,1,3917,4,8,4,3,4,3,1,3,2
1,3,3917,8,14,4,3,4,3,1,3,2
2,1,3917,4,1,4,3,4,3,1,3,2
1,3,3917,8,59,4,3,4,3,1,3,2
1,3,3917,8,3,4,3,4,3,1,3,1
1,3,3917,2,77,4,3,4,3,1,3,2
1,1,3917,3,28,4,3,4,3,1,3,2
1,3,3918,9,13,5,4,1,1,1,2,2
1,3,3918,9,29,5,4,1,1,1,2,1
1,2,3918,9,35,5,4,1,1,1,2,1
1,3,3918,9,22,5,4,1,1,1,2,1
1,2,3918,1,13,5,4,1,1,1,2,2
1,3,3918,9,39,5,4,1,1,1,2,2
1,3,3918,9,43,5,4,1,1,1,2,1
1,3,3918,9,16,5,4,1,1,1,2,1
1,3,3918,9,20,5,4,1,1,1,2,1
1,3,3918,1,37,5,4,1,1,1,2,2
1,3,3918,9,54,5,4,1,1,1,2,2
1,3,3918,9,15,5,4,1,1,1,2,1
1,3,3918,9,42,5,4,1,1,1,2,1
1,3,3918,9,8,5,4,1,1,1,2,1
1,3,3918,9,31,5,4,1,1,1,2,1
1,3,3918,9,69,5,4,1,1,1,2,1
1,3,3918,9,56,5,4,1,1,1,2,1
1,3,3918,9,59,5,4,1,1,1,2,1
1,3,3918,9,50,5,4,1,1,1,2,1
1,2,3918,9,40,5,4,1,1,1,2,1
1,3,3918,9,23,5,4,1,1,1,2,1
1,3,3918,9,57,5,4,1,1,1,2,1
1,3,3918,9,21,5,4,1,1,1,2,1
1,2,3918,9,62,5,4,1,1,1,2,1
1,3,3918,9,69,5,4,1,1,1,2,1
1,2,3918,9,53,5,4,1,1,1,2,1
1,3,3918,9,70,5,4,1,1,1,2,1
1,1,3919,4,9,5,3,2,1,4,2,1
1,2,3919,3,12,5,3,2,1,4,2,2
1,2,3919,9,6,5,3,2,1,4,2,2
1,2,3919,3,37,5,3,2,1,4,2,2
1,2,3919,3,7,5,3,2,1,4,2,1
1,2,3919,9,47,5,3,2,1,4,2,2
1,2,3919,3,28,5,3,2,1,4,2,2
1,2,3919,3,29,5,3,2,1,4,2,1
1,2,3919,3,20,5,3,2,1,4,2,1
1,1,3919,4,10,5,3,2,1,4,2,2
1,1,3919,8,33,5,3,2,1,4,2,2
1,2,3919,3,20,5,3,2,1,4,2,2
1,2,3919,3,36,5,3,2,1,4,2,1
1,1,3919,7,21,5,3,2,1,4,2,2
1,2,3919,3,13,5,3,2,1,4,2,2
1,3,3919,9,31,5,3,2,1,4,2,2
1,2,3919,3,20,5,3,2,1,4,2,2
1,2,3919,3,15,5,3,2,1,4,2,1
1,2,3919,9,4,5,3,2,1,4,2,2
1,2,3919,9,23,5,3,2,1,4,2,1
1,2,3919,1,9,5,3,2,1,4,2,2
1,2,3919,2,33,5,3,2,1,4,2,2
1,2,3919,9,20,5,3,2,1,4,2,2
1,2,3919,3,22,5,3,2,1,4,2,2
1,2,3919,3,13,5,3,2,1,4,2,1
1,2,3919,3,9,5,3,2,1,4,2,1
1,2,3919,9,71,5,3,2,1,4,2,2
1,3,3919,5,13,5,3,2,1,4,2,2
1,2,3919,1,15,5,3,2,1,4,2,2
1,2,3919,3,13,5,3,2,1,4,2,2
1,2,3919,9,31,5,3,2,1,4,2,2
1,1,3919,3,14,5,3,2,1,4,2,2
1,2,3919,1,11,5,3,2,1,4,2,2
1,3,3919,9,22,5,3,2,1,4,2,2
1,2,3919,9,32,5,3,2,1,4,2,1
1,1,3919,3,24,5,3,2,1,4,2,2
1,1,3919,3,19,5,3,2,1,4,2,1
1,1,3919,3,23,5,3,2,1,4,2,1
1,1,3919,3,10,5,3,2,1,4,2,1
1,2,3919,9,22,5,3,2,1,4,2,2
1,2,3919,1,28,5,3,2,1,4,2,2
1,1,3919,3,4,5,3,2,1,4,2,2
1,2,3919,9,33,5,3,2,1,4,2,2
1,1,3919,3,21,5,3,2,1,4,2,2
1,1,3919,3,20,5,3,2,1,4,2,1
1,1,3919,3,13,5,3,2,1,4,2,1
1,2,3919,9,13,5,3,2,1,4,2,2
1,1,3919,3,15,5,3,2,1,4,2,2
1,3,3919,9,32,5,3,2,1,4,2,2
1,3,3919,8,12,5,3,2,1,4,2,2
3,2,3930,9,11,4,2,3,2,4,3,1
2,1,3930,9,7,4,2,3,2,4,3,1
2,2,3930,9,4,4,2,3,2,4,3,1
2,2,3930,9,10,4,2,3,2,4,3,1
2,2,3930,1,8,4,2,3,2,4,3,2
2,2,3930,9,21,4,2,3,2,4,3,2
2,2,3930,9,15,4,2,3,2,4,3,1
1,2,3930,9,4,4,2,3,2,4,3,1
2,2,3930,9,7,4,2,3,2,4,3,1
1,2,3930,9,4,4,2,3,2,4,3,1
3,2,3930,1,4,4,2,3,2,4,3,2
2,3,3930,9,5,4,2,3,2,4,3,2
3,2,3930,9,4,4,2,3,2,4,3,1
3,2,3930,9,18,4,2,3,2,4,3,1
2,2,3930,9,7,4,2,3,2,4,3,1
1,2,3930,2,7,4,2,3,2,4,3,2
2,2,3930,9,8,4,2,3,2,4,3,2
1,2,3930,9,8,4,2,3,2,4,3,1
1,2,3930,9,6,4,2,3,2,4,3,1
2,2,3930,9,12,4,2,3,2,4,3,1
2,2,3930,9,7,4,2,3,2,4,3,1
2,2,3930,9,10,4,2,3,2,4,3,1
2,2,3930,9,15,4,2,3,2,4,3,1
2,2,3930,9,9,4,2,3,2,4,3,1
3,2,3930,9,7,4,2,3,2,4,3,1
3,2,3930,9,7,4,2,3,2,4,3,1
2,2,3930,9,10,4,2,3,2,4,3,1
2,2,3930,9,5,4,2,3,2,4,3,1
3,2,3930,9,15,4,2,3,2,4,3,1
2,2,3930,9,7,4,2,3,2,4,3,1
2,2,3930,9,11,4,2,3,2,4,3,1
2,2,3930,9,8,4,2,3,2,4,3,1
2,2,3930,9,6,4,2,3,2,4,3,1
1,2,3930,9,4,4,2,3,2,4,3,1
3,2,3930,9,11,4,2,3,2,4,3,1
3,2,3930,9,12,4,2,3,2,4,3,1
3,2,3930,9,5,4,2,3,2,4,3,1
3,1,3930,9,8,4,2,3,2,4,3,1
2,1,3930,9,7,4,2,3,2,4,3,1
2,1,3930,9,7,4,2,3,2,4,3,1
1,1,3930,3,2,4,2,3,2,4,3,2
3,1,3930,9,24,4,2,3,2,4,3,2
2,1,3930,3,11,4,2,3,2,4,3,2
2,1,3930,3,15,4,2,3,2,4,3,1
2,1,3930,3,7,4,2,3,2,4,3,1
2,1,3930,3,4,4,2,3,2,4,3,1
2,1,3930,3,8,4,2,3,2,4,3,1
2,1,3930,3,14,4,2,3,2,4,3,1
1,1,3930,9,7,4,2,3,2,4,3,2
2,1,3930,3,35,4,2,3,2,4,3,2
1,1,3930,3,4,4,2,3,2,4,3,1
2,1,3930,3,7,4,2,3,2,4,3,1
2,1,3930,3,17,4,2,3,2,4,3,1
2,1,3930,3,10,4,2,3,2,4,3,1
1,1,3930,3,22,4,2,3,2,4,3,1
1,1,3930,3,5,4,2,3,2,4,3,1
1,1,3930,3,15,4,2,3,2,4,3,1
1,1,3930,3,7,4,2,3,2,4,3,1
1,1,3930,3,6,4,2,3,2,4,3,1
1,1,3930,3,5,4,2,3,2,4,3,1
2,1,3930,3,4,4,2,3,2,4,3,1
1,2,3933,5,97,2,3,2,1,4,1,1
1,3,3933,5,6,2,3,2,1,4,1,1
1,2,3933,9,116,2,3,2,1,4,1,2
1,2,3933,9,68,2,3,2,1,4,1,1
1,2,3933,9,73,2,3,2,1,4,1,1
1,2,3933,9,270,2,3,2,1,4,1,1
1,2,3933,2,124,2,3,2,1,4,1,2
1,2,3933,9,191,2,3,2,1,4,1,2
1,2,3933,2,65,2,3,2,1,4,1,2
1,1,3933,1,1,2,3,2,1,4,1,2
2,2,3933,1,1,2,3,2,1,4,1,1
1,2,3935,9,21,4,4,2,3,1,1,2
1,2,3935,3,8,4,4,2,3,1,1,2
1,2,3935,5,11,4,4,2,3,1,1,2
1,2,3935,9,7,4,4,2,3,1,1,2
1,2,3935,9,7,4,4,2,3,1,1,1
1,3,3935,5,9,4,4,2,3,1,1,2
1,2,3935,5,27,4,4,2,3,1,1,1
1,2,3935,5,13,4,4,2,3,1,1,1
1,3,3935,5,9,4,4,2,3,1,1,1
1,3,3935,5,25,4,4,2,3,1,1,1
1,3,3935,7,11,4,4,2,3,1,1,2
1,3,3935,5,3,4,4,2,3,1,1,2
1,3,3935,5,4,4,4,2,3,1,1,1
1,3,3935,5,3,4,4,2,3,1,1,1
1,2,3935,3,11,4,4,2,3,1,1,2
1,2,3935,9,14,4,4,2,3,1,1,2
1,2,3935,3,9,4,4,2,3,1,1,2
1,3,3935,5,2,4,4,2,3,1,1,2
2,2,3935,9,20,4,4,2,3,1,1,2
1,2,3935,9,20,4,4,2,3,1,1,1
1,3,3935,5,13,4,4,2,3,1,1,2
1,2,3935,9,4,4,4,2,3,1,1,2
2,2,3935,8,22,4,4,2,3,1,1,2
1,2,3935,8,12,4,4,2,3,1,1,1
1,3,3935,5,2,4,4,2,3,1,1,2
1,2,3935,9,10,4,4,2,3,1,1,2
1,2,3935,8,14,4,4,2,3,1,1,2
1,3,3935,5,4,4,4,2,3,1,1,2
1,2,3935,9,6,4,4,2,3,1,1,2
1,2,3935,8,6,4,4,2,3,1,1,2
2,2,3935,8,23,4,4,2,3,1,1,1
1,3,3935,5,7,4,4,2,3,1,1,2
1,3,3935,5,15,4,4,2,3,1,1,1
1,3,3935,5,10,4,4,2,3,1,1,1
1,2,3935,9,8,4,4,2,3,1,1,2
1,3,3935,5,9,4,4,2,3,1,1,2
1,2,3935,9,7,4,4,2,3,1,1,2
1,2,3935,9,7,4,4,2,3,1,1,1
1,2,3935,2,4,4,4,2,3,1,1,2
1,3,3935,5,3,4,4,2,3,1,1,2
2,2,3935,8,19,4,4,2,3,1,1,2
1,2,3935,8,25,4,4,2,3,1,1,1
1,3,3935,5,6,4,4,2,3,1,1,2
1,2,3935,5,21,4,4,2,3,1,1,1
1,2,3935,9,21,4,4,2,3,1,1,2
1,3,3935,5,19,4,4,2,3,1,1,2
1,2,3935,8,15,4,4,2,3,1,1,2
1,3,3935,5,8,4,4,2,3,1,1,2
1,2,3935,9,5,4,4,2,3,1,1,2
1,2,3935,8,27,4,4,2,3,1,1,2
1,2,3935,8,22,4,4,2,3,1,1,1
1,3,3935,7,2,4,4,2,3,1,1,2
3,2,3935,8,9,4,4,2,3,1,1,2
1,2,3935,5,18,4,4,2,3,1,1,2
1,2,3935,2,10,4,4,2,3,1,1,2
1,2,3935,5,6,4,4,2,3,1,1,2
2,2,3935,9,2,4,4,2,3,1,1,2
1,2,3935,5,13,4,4,2,3,1,1,2
1,2,3935,8,9,4,4,2,3,1,1,2
1,3,3935,5,6,4,4,2,3,1,1,2
1,2,3935,8,3,4,4,2,3,1,1,2
1,3,3935,8,5,4,4,2,3,1,1,1
2,2,3935,5,14,4,4,2,3,1,1,2
1,2,3935,5,13,4,4,2,3,1,1,1
2,2,3935,5,15,4,4,2,3,1,1,1
1,2,3935,9,23,4,4,2,3,1,1,2
1,2,3935,7,7,4,4,2,3,1,1,2
1,2,3935,5,15,4,4,2,3,1,1,2
1,1,3935,9,2,4,4,2,3,1,1,2
1,2,3935,5,5,4,4,2,3,1,1,2
1,2,3935,8,3,4,4,2,3,1,1,2
2,2,3935,5,34,4,4,2,3,1,1,2
1,2,3935,6,28,4,4,2,3,1,1,2
1,2,3935,5,16,4,4,2,3,1,1,2
1,2,3935,9,16,4,4,2,3,1,1,2
1,2,3935,8,13,4,4,2,3,1,1,2
1,2,3935,5,8,4,4,2,3,1,1,2
1,2,3935,5,11,4,4,2,3,1,1,1
1,2,3935,5,1,4,4,2,3,1,1,1
1,2,3935,7,12,4,4,2,3,1,1,2
1,3,3935,8,5,4,4,2,3,1,1,2
1,2,3935,5,5,4,4,2,3,1,1,2
2,2,3935,7,19,4,4,2,3,1,1,2
2,2,3935,7,4,4,4,2,3,1,1,1
2,2,3935,5,6,4,4,2,3,1,1,2
2,2,3935,5,8,4,4,2,3,1,1,1
2,2,3935,5,3,4,4,2,3,1,1,1
2,1,3935,3,8,4,4,2,3,1,1,2
2,2,3935,5,7,4,4,2,3,1,1,2
1,2,3935,7,3,4,4,2,3,1,1,2
2,2,3935,5,14,4,4,2,3,1,1,2
1,2,3935,7,9,4,4,2,3,1,1,2
1,2,3935,5,5,4,4,2,3,1,1,2
2,2,3935,5,15,4,4,2,3,1,1,1
1,3,3942,8,14,5,3,1,1,2,2,1
1,3,3942,8,15,5,3,1,1,2,2,1
1,3,3942,8,4,5,3,1,1,2,2,1
1,3,3942,8,14,5,3,1,1,2,2,1
1,3,3942,8,38,5,3,1,1,2,2,1
1,3,3942,8,13,5,3,1,1,2,2,1
1,3,3942,8,30,5,3,1,1,2,2,1
1,3,3942,8,4,5,3,1,1,2,2,1
1,3,3942,8,8,5,3,1,1,2,2,1
1,3,3942,8,35,5,3,1,1,2,2,1
1,3,3942,8,15,5,3,1,1,2,2,1
1,3,3942,8,13,5,3,1,1,2,2,1
1,3,3942,8,8,5,3,1,1,2,2,1
1,3,3942,8,14,5,3,1,1,2,2,1
1,3,3942,8,3,5,3,1,1,2,2,1
1,1,3942,8,3,5,3,1,1,2,2,1
1,1,3942,8,9,5,3,1,1,2,2,1
1,3,3942,8,10,5,3,1,1,2,2,1
2,3,3942,8,17,5,3,1,1,2,2,1
1,3,3942,8,7,5,3,1,1,2,2,1
1,3,3942,8,26,5,3,1,1,2,2,1
1,3,3942,8,24,5,3,1,1,2,2,1
1,3,3942,8,21,5,3,1,1,2,2,1
1,3,3942,8,13,5,3,1,1,2,2,1
1,3,3942,8,29,5,3,1,1,2,2,1
1,3,3942,8,14,5,3,1,1,2,2,1
1,3,3942,8,7,5,3,1,1,2,2,1
1,3,3942,8,12,5,3,1,1,2,2,1
1,3,3942,8,16,5,3,1,1,2,2,1
1,3,3942,8,45,5,3,1,1,2,2,1
1,3,3942,8,22,5,3,1,1,2,2,1
1,3,3942,8,16,5,3,1,1,2,2,1
1,3,3942,8,16,5,3,1,1,2,2,1
1,3,3942,8,14,5,3,1,1,2,2,1
1,3,3942,8,7,5,3,1,1,2,2,1
1,3,3942,8,6,5,3,1,1,2,2,1
1,3,3942,8,8,5,3,1,1,2,2,1
1,3,3942,8,8,5,3,1,1,2,2,1
1,3,3942,8,55,5,3,1,1,2,2,1
1,3,3942,8,9,5,3,1,1,2,2,1
1,3,3942,8,10,5,3,1,1,2,2,1
1,2,3942,8,10,5,3,1,1,2,2,1
1,2,3942,8,9,5,3,1,1,2,2,1
1,2,3942,8,56,5,3,1,1,2,2,1
1,2,3942,8,7,5,3,1,1,2,2,1
2,2,3942,8,21,5,3,1,1,2,2,1
1,2,3942,8,21,5,3,1,1,2,2,1
1,3,3942,8,7,5,3,1,1,2,2,1
1,2,3942,8,13,5,3,1,1,2,2,1
1,3,3942,8,22,5,3,1,1,2,2,1
1,2,3942,8,20,5,3,1,1,2,2,1
1,3,3942,8,8,5,3,1,1,2,2,1
1,3,3942,8,22,5,3,1,1,2,2,1
1,3,3942,8,19,5,3,1,1,2,2,1
1,3,3942,8,16,5,3,1,1,2,2,1
1,3,3942,8,5,5,3,1,1,2,2,1
1,3,3942,8,15,5,3,1,1,2,2,1
1,2,3942,8,21,5,3,1,1,2,2,1
1,3,3942,8,28,5,3,1,1,2,2,1
1,3,3942,8,21,5,3,1,1,2,2,1
1,2,3942,8,21,5,3,1,1,2,2,1
1,2,3942,8,6,5,3,1,1,2,2,1
